uk:
Маршала Єрьоменка|Маршала Еременко|1|107935262|Єрьоменка|Ерёменко|5|98310354,115607494,307933095,353416478,353419768
Маршала Шапошнікова|Маршала Шапошникова|3|293723470,300257532,300257534|Шапошникова|Шапошникова|4|69769896,201768125,263931343,300801885
Матроська Слободка|Матросская Слободка|1|160591865|Слобідка|Слободка|2|236714178,236714468
Миколи Артема|Николая Артема|1|356615837|Артема|Артёма|265|23892371,24535771,24563404,24563417,24756401,25776625,25776704,26572154,27547008,30383274,33592592,34305169,34320471,34321100,41248532,47053654,49482290,49895583,49895594,49895596,53558757,53558759,54490406,54828334,60197447,60820785,60844980,60857931,60892529,60980242,61684218,79817060,80279781,80279817,80279819,83923251,86635484,86635743,86635744,91624911,93953117,93953129,96989068,98478018,100783995,102271377,110298004,111415374,111835843,112478398,113924660,113971522,114689492,114946880,116610518,117503189,117806215,118214336,119438134,123444827,123444835,125541691,125541693,126136148,127576741,127602126,129367604,131109299,131109317,131584140,135271007,135271037,135409171,135418711,135418717,136037596,137572042,138468427,139099824,139421330,139868831,141410263,142907450,142907491,142957890,143234568,143234571,145228816,147117224,148242115,148600868,150408206,151332268,151332269,151341226,152261434,152435386,154234839,154254619,157062505,161548678,161808590,164477824,166199242,169073631,169363864,173527626,174633917,174633921,174817658,175277704,175278030,182031266,184750179,185704729,187680306,187837727,187837735,187837755,190062859,192420272,192722692,193631156,193678995,193679041,195421264,195433519,197514751,197514752,197514753,197514755,199347878,199746730,199746733,201768110,203866041,203866042,208462432,216803899,216803902,216803905,218916526,219074241,219443930,219956933,221258337,221818475,224000850,225110421,227750988,228049574,228054173,228111137,228111138,229384304,231750377,231750382,232208367,232208368,232208369,232209668,232358427,232358428,232358429,232358430,232358431,232358432,232358433,238959603,238959604,238959605,238959606,239860283,239860284,245034997,250767057,254975147,255387480,256219183,256839467,261380755,261806293,261806295,261806937,264610059,265102279,265102285,266706409,266709300,270891487,274328162,277548512,278071572,279614186,279935233,285946974,285946976,289880330,293880761,293880762,293880763,293952982,293952983,297335979,298754883,299672129,303581902,304314055,304386673,304386704,306620312,307500115,307500116,307694779,307850947,311072299,311072394,315422971,317864983,319314546,326764183,330453895,333576956,333649545,333922396,334151867,335265846,335265847,335265848,335540951,335907471,336373747,336603444,336603445,336603446,336603447,336925961,336932667,337111086,343506388,343506390,343506391,352100089,354925798,360985048,364685041,364691815,365893132,365893141,366998752,366998758,368287978,368287979,368287980,368287981,368287982,368287983,368287984,368287985,371176393,379879460,384630007,397821427,399312828,399435854
Миколи Артема|Николая Артема|1|356615837|Артема|Бахмутская|1|135289283
Миколи Бажана|Кривомазова|2|34497404,131635413|Бажана|Бажана|10|38938375,38938378,96562260,186637122,186637127,269493582,269773020,300804868,305340012,404801508
Миколи Бажана|Кривомазова|2|34497404,131635413|Бажана|Желанная|2|112682964,136438191
Миколи Лисенко|Николая Лысенко|1|125174697|Лисенка|Лысенко|83|23909908,30933902,38689479,41733875,47384818,49927261,60199157,69071836,69769941,77812675,83903361,88495401,88684397,89547693,89569813,95850498,95946544,99207705,100117921,100977880,107294665,107294666,112578454,112725805,121242126,123251044,127240875,139294277,142277739,144475154,144815720,151913570,152995620,153370155,153370237,153381455,153973365,154199791,155852117,159298157,159801634,164894273,167098627,167676219,182846381,189118824,190062402,193516296,195535480,225100208,225693573,225803444,226284538,226324054,228981441,234399624,236466908,237201054,243988229,244704703,244864045,244876836,245101006,256830886,264398640,265236824,281707727,282604460,283486245,285226487,285226511,285402589,288485656,288749623,311072396,314534691,315764444,315765446,316222903,316489794,320315698,375232105,397952146
Миколи Устияновича|Николая Устияновича|1|365511225|Устияновича|Устиановича|2|43400457,135112596
Митрополита Василя Липківського|Митрополита Василия Липкивского|2|150840810,158551400|Василя Липківського|Василия Липковского|2|254967562,310879657
Михайла Білінського|Михаила Билинского|1|45745452|Білінського|Белинского|1|77784610
Михайла Гамалії|Михаила Гамалии|1|150828143|Гамалії|Гамалеи|3|51798774,109551619,315891600
Михайла Петренка|Бауманская|1|87285164|Петренка|Петренко|3|49482280,182391288,308194301
Місцевих Рад|Местных Советов|1|115983735|Рад|Рад|2|335183553,379320907
М.Куценко|М. Куценко|1|335643609|Куценка|Куценко|4|96712786,141746080,141746083,169095417
Надії Кучеренко|Надежды Кучеренко|1|237385754|Кучеренка|Кучеренко|3|89546842,112628851,217391459
Немировича-Данченка|Немировича-Данченко|19|24696872,32462561,36553902,37281498,88822756,107195992,107314470,181265060,228183730,260901693,260903743,293722762,300254577,300257533,327420823,356666300,360618208,368063786,368064073|Данченко|Данченко|3|146430519,222706914,268106833
Нижній Зворець|Нижний Зворец|1|364307952|Зворець|Звирец|3|239240012,332532732,364307951
Нижня Гиївська|Нижнегиевская|1|34679663|Гиївська|Гиевская|3|184572498,184572499,184572500
Нижня Сокільницька|Нижняя Сокольническая|1|157748820|Сокільницька|Сокольницкая|3|127840463,150199095,154166563
Нижчепольова|Ниже-Полевая|1|135270735|Польова|Полевая|333|25564452,25824314,25999614,28523450,28523812,31023331,31141610,32129744,33611057,34440751,37290969,37438560,38446090,42738046,44050564,47633434,48223549,50897972,51137289,56349497,59826727,59826776,60196368,60201231,60594531,71544475,71928947,71951427,74078780,75064841,78117669,80812705,81154719,82538871,88299163,90697577,91432447,95085941,95087948,96692322,96809537,96809542,97343457,98287256,98310330,98893549,99209205,99837939,99837948,102205283,102205295,102585653,104149386,106448157,107354102,107557333,107557336,108531727,109092248,109387797,110149219,110644712,112673428,112966435,114098990,114923593,115446952,116806408,116806414,116806417,117298891,117461865,117517385,117906338,124238066,124509344,124543434,124991779,125772291,126608891,126882298,127508187,127508217,127626650,127626651,127626665,128224813,130147175,130147178,131317607,131639065,131948427,132004373,132004375,132004376,132675986,132675987,133656213,134816301,135363887,136028720,136091265,137572480,139832082,141427279,142182669,142277785,142277786,142277787,144808345,145116364,145726467,145726470,147591619,148110227,148487685,148487688,150840800,150840846,150840865,151363662,151784648,153313259,153314276,153314981,153316159,153471290,156976019,158449227,158460201,159050655,159298107,159506103,160316358,161237209,161237212,162188211,162601100,168216843,170012951,170478896,170478897,170640431,171995885,173069414,173956125,175801792,176156236,177838453,178063848,178452200,178768198,179405835,179463386,180634108,180687792,180687795,181284502,182848249,182993854,183198061,184274249,188821435,189645020,189645185,189645230,189748651,190251288,192625930,193730817,194780453,195101690,199325795,200170078,202659202,203905200,203905211,204053998,204110118,204177694,207184203,207294937,208404361,208764110,212301834,212301835,218745651,219445033,221370347,221472982,221596180,222810342,224767950,227099922,227529390,227903221,227989118,228050442,229145406,229648953,230533114,230976376,233358475,234982962,234982963,236012821,236108616,236108625,236531622,238089420,242013954,243881931,244127153,246764703,246764705,248125675,248917093,251372104,251372124,251372133,251559991,254803237,255969639,256227120,256233415,257021459,258883844,260647227,263321961,264507405,265624482,268060873,269760320,269873625,272379423,275549370,276142898,276350497,277288278,278542935,278819349,280836945,282566888,282567292,284995313,284995314,284995315,285389470,285600917,285632546,285632547,286051181,286247469,286964183,287238521,288086431,288986196,292322317,294929109,295164881,297828707,298483045,298698748,300517674,300517696,300517699,301618189,302191609,302191610,302557267,302557273,302706501,303852664,306704236,307559955,308313903,310076947,310232450,313781212,315653367,315726447,317200222,322195348,323823308,328910334,329113222,331966446,333052391,333237577,333362964,333362965,333552675,334155823,334292004,336074030,336490031,336490038,336559738,336559739,336629944,336978860,336978861,336978862,337201720,337430690,337430751,338089624,338405557,338761691,341011836,342221013,354673724,359388255,360192999,360694300,360694301,360695951,360701796,361191884,361402122,365958588,368131941,369489312,371697436,373438131,373667673,378119259,378540479,379347327,379727601,379781504,389415542,396301368
